timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,light_intensity,glare_severity,is_glare_detected,score_ear,score_perclos,score_blink,score_pose,score_yawn,score_glare,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
63.202,1538,1,0.2881,0.2569,0.4566,1,14725.79,24201.86,-46895.16,-0.0238,-0.0514,0.7222,9.1,288.7,7,2318.1,0,38.3,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,48.63,5.11,0.523,4,EMERGENCY
63.243,1539,1,0.292,0.2611,0.4619,1,14635.37,23929.29,-47341.32,-0.0219,-0.0579,0.7278,9.09,288.7,7,2358.3,0,54.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,48.91,5.09,0.518,4,EMERGENCY
63.279,1540,1,0.2782,0.2632,0.4621,1,14974.73,24199.94,-47307.87,-0.0128,-0.0556,0.7278,9.08,288.7,7,2395.3,0,53.3,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,49.18,5.07,0.514,4,EMERGENCY
63.308,1541,1,0.2885,0.2663,0.4683,1,14970.93,24115.15,-47618.98,-0.0098,-0.0494,0.7278,9.07,288.7,7,2422.7,0,37.6,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,49.44,5.04,0.509,4,EMERGENCY
63.335,1542,1,0.2867,0.2687,0.4603,1,14868.85,24160.41,-48222.59,-0.0167,-0.0518,0.7278,9.07,288.7,7,2450.7,0,55.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,49.69,5.02,0.505,4,EMERGENCY
63.379,1543,1,0.268,0.2687,0.4601,1,14415.12,23806.75,-49001.42,-0.0115,-0.0511,0.7278,9.06,288.7,7,2495.3,0,50.5,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,49.94,5.01,0.501,4,EMERGENCY
63.416,1544,1,0.2688,0.2687,0.4573,1,14481.29,23848.81,-49237.98,-0.017,-0.0568,0.7278,9.05,288.7,7,2531.0,0,48.4,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,50.17,4.99,0.497,4,EMERGENCY
63.446,1545,1,0.2596,0.2676,0.4571,1,14116.41,23859.76,-49279.72,-0.0074,-0.0485,0.7278,9.04,288.7,7,2561.3,0,44.5,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,50.4,4.97,0.493,4,EMERGENCY
63.473,1546,1,0.2689,0.2677,0.4596,1,15050.76,24108.54,-48934.15,-0.0191,-0.0614,0.7278,9.04,288.7,7,2588.2,0,45.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,50.62,4.95,0.49,4,EMERGENCY
63.495,1547,1,0.2908,0.2705,0.4588,1,14883.76,24074.19,-49338.81,-0.0138,-0.0642,0.7278,9.03,288.7,7,2611.1,0,35.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,50.83,4.93,0.486,4,EMERGENCY
63.519,1548,1,0.2776,0.2714,0.4599,1,15312.66,24360.13,-48812.2,-0.0175,-0.0606,0.7278,9.03,288.7,7,2635.5,0,52.5,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,51.04,4.92,0.483,4,EMERGENCY
63.573,1549,1,0.2859,0.2731,0.4594,0,15619.1,24386.81,-48480.72,-0.0017,-0.0609,0.7222,9.01,288.7,8,0.0,0,40.3,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,51.24,4.9,0.479,1,ADVISORY
63.605,1550,1,0.2873,0.2749,0.4614,0,15749.42,24687.99,-48266.85,-0.0025,-0.0583,0.7167,9.01,288.7,8,0.0,0,51.2,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,51.43,4.89,0.476,1,ADVISORY
63.638,1551,1,0.2737,0.2747,0.4592,0,15877.32,24541.62,-48185.67,-0.0015,-0.0578,0.7111,9.0,288.7,8,0.0,0,57.4,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,51.61,4.87,0.473,1,ADVISORY
63.671,1552,1,0.2655,0.2736,0.4583,0,15573.05,24492.41,-48367.42,-0.0029,-0.0596,0.7056,8.99,288.7,8,0.0,0,45.2,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,51.79,4.86,0.47,1,ADVISORY
63.7,1553,1,0.2697,0.2731,0.4564,0,15554.65,24433.18,-48396.88,-0.0055,-0.0608,0.7,8.99,288.7,8,0.0,0,51.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,51.97,4.84,0.467,1,ADVISORY
63.733,1554,1,0.2749,0.2733,0.4576,0,15162.35,24401.65,-48771.03,-0.003,-0.0602,0.6944,8.98,288.7,8,0.0,0,47.6,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,52.13,4.83,0.464,1,ADVISORY
63.779,1555,1,0.2711,0.2731,0.46,0,15528.09,24525.72,-48410.71,-0.004,-0.0544,0.6889,8.97,288.7,8,0.0,0,41.6,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,52.3,4.82,0.462,1,ADVISORY
63.808,1556,1,0.2608,0.2716,0.458,1,15244.38,24373.92,-48689.88,0.0017,-0.0503,0.6889,8.96,288.7,8,0.0,0,46.9,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,52.45,4.8,0.459,1,ADVISORY
63.834,1557,1,0.2662,0.2709,0.4576,1,15025.24,24286.21,-48868.85,0.0033,-0.05,0.6889,8.96,288.7,8,26.1,0,47.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,52.6,4.79,0.457,1,ADVISORY
63.863,1558,1,0.257,0.2693,0.4582,1,14908.0,24248.24,-49072.83,0.0058,-0.0489,0.6889,8.95,288.7,8,55.1,0,51.5,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,52.75,4.78,0.454,1,ADVISORY
63.891,1559,1,0.242,0.266,0.4639,1,15335.68,24326.98,-48687.41,-0.001,-0.0493,0.6889,8.94,288.7,8,82.0,0,56.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,52.89,4.77,0.452,1,ADVISORY
63.919,1560,1,0.2418,0.263,0.4668,1,14761.83,24144.98,-49137.75,0.0051,-0.0519,0.6889,8.94,288.7,8,110.2,0,52.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,53.03,4.76,0.45,1,ADVISORY
63.975,1561,1,0.2464,0.261,0.4611,1,14894.25,24216.4,-48862.98,-0.0032,-0.056,0.6889,8.92,288.7,8,165.4,0,49.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,53.16,4.75,0.447,1,ADVISORY
64.007,1562,1,0.243,0.2588,0.4622,1,14936.89,24336.81,-48851.4,-0.0027,-0.0548,0.6889,8.92,288.7,8,198.3,0,124.2,78.6,1,100.0,0.0,100.0,0.0,100.0,21.4,52.9,4.77,0.452,1,ADVISORY
64.039,1563,1,0.2479,0.2575,0.4587,1,15165.34,24444.47,-48607.57,0.001,-0.0566,0.6889,8.91,288.7,8,229.5,0,120.6,69.5,1,100.0,0.0,100.0,0.0,100.0,30.5,52.69,4.79,0.455,1,ADVISORY
64.068,1564,1,0.2492,0.2565,0.4582,1,15125.42,24324.17,-48722.9,0.0015,-0.0561,0.6889,8.9,288.7,8,260.1,0,51.9,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,52.83,4.77,0.453,1,ADVISORY
64.103,1565,1,0.2419,0.2547,0.4592,1,15438.78,24557.58,-48316.05,0.0006,-0.055,0.6889,8.9,288.7,8,294.0,0,55.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,52.97,4.76,0.451,1,ADVISORY
64.131,1566,1,0.249,0.254,0.4577,1,15425.58,24528.79,-48350.62,0.0003,-0.0571,0.6889,8.89,288.7,8,322.4,0,42.5,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,53.1,4.75,0.448,1,ADVISORY
64.16,1567,1,0.246,0.2531,0.4579,1,15414.49,24472.59,-48353.27,-0.0008,-0.0575,0.6889,8.88,288.7,8,351.6,0,49.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,53.23,4.74,0.446,1,ADVISORY
64.214,1568,1,0.2486,0.2525,0.4585,1,15680.7,24569.8,-48204.84,-0.004,-0.058,0.6889,8.87,288.7,8,404.9,0,44.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,53.36,4.73,0.444,1,ADVISORY
64.249,1569,1,0.2475,0.2519,0.4571,1,15601.11,24577.96,-48184.81,-0.0007,-0.0556,0.6889,8.86,288.7,8,440.4,0,50.5,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,53.48,4.72,0.442,1,ADVISORY
64.28,1570,1,0.2483,0.2515,0.457,1,15644.52,24613.86,-48183.03,-0.0058,-0.0581,0.6889,8.86,288.7,8,471.4,0,55.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,53.6,4.71,0.44,1,ADVISORY
64.312,1571,1,0.2428,0.2504,0.457,1,15514.23,24555.11,-48265.62,-0.0017,-0.0567,0.6889,8.85,288.7,8,501.7,0,42.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,53.71,4.7,0.438,1,ADVISORY
64.336,1572,1,0.2466,0.25,0.4565,1,15412.34,24584.51,-48272.13,-0.0009,-0.0553,0.6889,8.84,288.7,8,528.1,0,41.6,0.0,0,99.93,0.0,100.0,0.0,100.0,100.0,53.82,4.69,0.437,1,ADVISORY
64.372,1573,1,0.2497,0.2499,0.457,1,15294.43,24467.31,-48499.96,-0.0047,-0.0587,0.6889,8.84,288.7,8,563.1,0,51.1,0.0,0,99.86,0.0,100.0,0.0,100.0,100.0,53.92,4.69,0.435,1,ADVISORY
64.405,1574,1,0.255,0.2505,0.4603,1,15697.18,24641.18,-48030.2,-0.0111,-0.061,0.6889,8.83,288.7,8,595.1,0,48.2,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.03,4.68,0.433,1,ADVISORY
64.433,1575,1,0.2556,0.2512,0.4599,1,15328.26,24459.98,-48387.57,-0.0116,-0.0613,0.6889,8.82,288.7,8,623.9,0,49.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.13,4.67,0.432,1,ADVISORY
64.471,1576,1,0.2638,0.2527,0.4614,1,15796.96,24580.61,-48027.01,-0.0137,-0.0625,0.6889,8.82,288.7,8,662.0,0,53.2,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.22,4.66,0.43,1,ADVISORY
64.502,1577,1,0.2594,0.2535,0.4589,1,15784.18,24554.51,-48147.53,-0.0089,-0.0569,0.6889,8.81,288.7,8,693.3,0,47.3,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.31,4.65,0.429,1,ADVISORY
64.534,1578,1,0.2645,0.2548,0.4635,1,16238.41,24794.17,-47651.82,-0.0159,-0.0565,0.6889,8.8,288.7,8,726.1,0,52.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.4,4.65,0.427,1,ADVISORY
64.559,1579,1,0.2617,0.2557,0.4652,1,15872.43,24747.78,-47934.86,-0.0191,-0.0544,0.6889,8.8,288.7,8,749.8,0,41.6,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.49,4.64,0.426,1,ADVISORY
64.599,1580,1,0.2632,0.2566,0.4651,1,16224.27,24980.29,-47509.5,-0.0223,-0.0505,0.6889,8.79,288.7,8,789.9,0,39.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.57,4.63,0.424,1,ADVISORY
64.646,1581,1,0.2634,0.2574,0.4674,1,16115.56,24855.71,-47701.56,-0.0206,-0.0561,0.6889,8.78,288.7,8,838.0,0,56.3,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.66,4.63,0.423,4,EMERGENCY
64.679,1582,1,0.2638,0.2582,0.4691,1,16028.21,24797.41,-47711.25,-0.0243,-0.0548,0.6889,8.77,288.7,8,870.0,0,45.9,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.73,4.62,0.422,4,EMERGENCY
64.707,1583,1,0.2666,0.2592,0.4663,1,16044.54,24799.99,-47670.34,-0.0277,-0.0508,0.6889,8.77,288.7,8,897.5,0,54.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.81,4.62,0.421,4,EMERGENCY
64.731,1584,1,0.2596,0.2592,0.4673,1,15530.35,24932.47,-48100.48,-0.0233,-0.0551,0.6889,8.76,288.7,8,922.2,0,53.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.88,4.61,0.419,4,EMERGENCY
64.77,1585,1,0.2759,0.2613,0.4747,1,14689.15,24711.83,-48731.27,-0.0268,-0.0648,0.6889,8.75,288.7,8,960.8,0,40.5,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,54.95,4.6,0.418,4,EMERGENCY
64.804,1586,1,0.2572,0.2608,0.4642,1,14724.79,24845.55,-48568.06,-0.0285,-0.0601,0.6889,8.74,288.7,8,994.1,0,56.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.02,4.6,0.417,4,EMERGENCY
64.836,1587,1,0.2608,0.2608,0.471,1,14614.67,24837.44,-48720.73,-0.0236,-0.0568,0.6889,8.74,288.7,8,1027.2,0,48.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.09,4.59,0.416,4,EMERGENCY
64.87,1588,1,0.2552,0.2601,0.4748,1,14540.67,24923.25,-48551.99,-0.0243,-0.0562,0.6889,8.73,288.7,8,1060.6,0,47.4,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.15,4.59,0.415,4,EMERGENCY
64.899,1589,1,0.2661,0.2608,0.4734,1,14453.59,24843.46,-48621.87,-0.0329,-0.0567,0.6889,8.72,288.7,8,1090.8,0,41.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.21,4.58,0.414,4,EMERGENCY
64.932,1590,1,0.2602,0.2608,0.4792,1,14040.75,24812.93,-48999.16,-0.0273,-0.055,0.6889,8.72,288.7,8,1124.0,0,42.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.27,4.58,0.413,4,EMERGENCY
64.965,1591,1,0.257,0.2603,0.4748,1,14450.72,25002.42,-48571.03,-0.0248,-0.0569,0.6889,8.71,288.7,8,1157.0,0,119.9,67.8,1,100.0,0.0,100.0,0.0,100.0,32.2,54.99,4.6,0.418,4,EMERGENCY
64.995,1592,1,0.2543,0.2596,0.4752,1,14030.97,24864.62,-48900.64,-0.0242,-0.0584,0.6889,8.7,288.7,8,1185.6,0,53.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.06,4.6,0.416,4,EMERGENCY
65.026,1593,1,0.2543,0.2589,0.4707,1,13869.18,24889.07,-48949.62,-0.0258,-0.0531,0.6889,8.7,288.7,8,1217.4,0,53.4,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.12,4.59,0.415,4,EMERGENCY
65.078,1594,1,0.2564,0.2586,0.4713,1,13936.04,25036.6,-48816.17,-0.0305,-0.0569,0.6889,8.69,288.7,8,1268.9,0,54.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.18,4.59,0.414,4,EMERGENCY
65.112,1595,1,0.2555,0.2582,0.4724,1,14203.06,25089.42,-48606.89,-0.0256,-0.0512,0.6889,8.68,288.7,8,1302.3,0,53.9,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.25,4.58,0.413,4,EMERGENCY
65.145,1596,1,0.2531,0.2576,0.475,1,13906.85,24976.18,-48924.68,-0.0265,-0.0544,0.6889,8.67,288.7,8,1334.9,0,50.4,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.3,4.58,0.413,4,EMERGENCY
65.171,1597,1,0.2509,0.2568,0.4698,1,13923.45,24981.25,-49019.87,-0.0231,-0.0513,0.6889,8.67,288.7,8,1362.3,0,49.9,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.36,4.57,0.412,4,EMERGENCY
65.204,1598,1,0.2534,0.2564,0.4691,1,14063.38,25083.63,-48932.42,-0.0225,-0.0543,0.6889,8.66,288.7,8,1395.2,0,56.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.42,4.57,0.411,4,EMERGENCY
65.234,1599,1,0.2483,0.2554,0.4666,1,14127.62,25192.28,-48950.66,-0.0198,-0.0473,0.6944,8.65,288.7,8,1425.5,0,115.6,57.0,1,100.0,0.0,100.0,0.0,100.0,43.0,55.18,4.59,0.414,4,EMERGENCY
65.267,1600,1,0.2547,0.2553,0.4666,1,14129.69,25106.72,-48928.98,-0.017,-0.0577,0.7,8.65,288.7,8,1457.2,0,51.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.24,4.58,0.413,4,EMERGENCY
65.298,1601,1,0.2645,0.2564,0.4641,1,14027.39,25083.43,-49062.81,-0.0166,-0.0586,0.7056,8.64,288.7,8,1489.8,0,49.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.3,4.58,0.413,4,EMERGENCY
65.331,1602,1,0.2712,0.2582,0.4605,1,14385.27,25089.79,-48691.11,-0.0222,-0.0579,0.7111,8.63,288.7,8,1522.5,0,48.4,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.36,4.57,0.412,4,EMERGENCY
65.364,1603,1,0.2598,0.2584,0.4597,1,14378.97,25196.44,-48578.42,-0.0167,-0.0566,0.7167,8.63,288.7,8,1554.1,0,49.3,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.41,4.57,0.411,4,EMERGENCY
65.395,1604,1,0.261,0.2587,0.4617,1,13656.8,25033.11,-48995.4,-0.0098,-0.0535,0.7222,8.62,288.7,8,1586.3,0,46.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.47,4.56,0.41,4,EMERGENCY
65.43,1605,1,0.2584,0.2587,0.4636,1,13978.66,25119.65,-48652.75,-0.012,-0.0576,0.7278,8.61,288.7,8,1620.9,0,53.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.52,4.56,0.409,4,EMERGENCY
65.477,1606,1,0.2625,0.2591,0.4735,1,13982.22,24975.42,-48545.7,-0.009,-0.0586,0.7333,8.6,288.7,8,1667.4,0,54.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.57,4.55,0.408,4,EMERGENCY
65.51,1607,1,0.255,0.2586,0.4641,1,13952.48,24961.75,-48512.67,-0.0091,-0.0554,0.7389,8.6,288.7,8,1702.0,0,51.5,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.61,4.55,0.408,4,EMERGENCY
65.537,1608,1,0.2605,0.2589,0.4645,1,13925.35,24991.16,-48530.09,-0.009,-0.0559,0.7444,8.59,288.7,8,1727.1,0,42.3,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.66,4.55,0.407,4,EMERGENCY
65.572,1609,1,0.258,0.2588,0.4645,1,13911.08,24891.69,-48571.91,-0.0121,-0.0606,0.75,8.58,288.7,8,1762.2,0,43.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.71,4.54,0.406,4,EMERGENCY
65.604,1610,1,0.2483,0.2575,0.4661,1,13851.53,24885.15,-48764.27,-0.01,-0.0536,0.7556,8.58,288.7,8,1794.4,0,44.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.75,4.54,0.405,4,EMERGENCY
65.634,1611,1,0.2459,0.2561,0.4702,1,13783.51,24931.15,-48880.41,-0.0136,-0.0521,0.7611,8.57,288.7,8,1824.1,0,46.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.79,4.54,0.405,4,EMERGENCY
65.67,1612,1,0.2501,0.2554,0.4737,1,13789.7,24875.25,-48987.5,-0.0121,-0.05,0.7667,8.56,288.7,8,1860.6,0,50.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.83,4.53,0.404,4,EMERGENCY
65.704,1613,1,0.2509,0.2548,0.4791,1,13779.96,24850.08,-49136.32,-0.0186,-0.0514,0.7722,8.56,288.7,8,1895.0,0,53.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.87,4.53,0.403,4,EMERGENCY
65.732,1614,1,0.2409,0.2531,0.4794,1,14188.65,24951.21,-48900.98,-0.0157,-0.0507,0.7778,8.55,288.7,8,1922.8,0,53.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.91,4.53,0.403,4,EMERGENCY
65.767,1615,1,0.2467,0.2524,0.4736,1,14279.93,25075.6,-48768.07,-0.0179,-0.0526,0.7833,8.54,288.7,8,1957.9,0,48.3,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.94,4.52,0.402,4,EMERGENCY
65.797,1616,1,0.2473,0.2517,0.4563,1,14355.79,25066.61,-48687.72,-0.0151,-0.0515,0.7889,8.54,288.7,8,1987.0,0,40.5,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,55.98,4.52,0.402,4,EMERGENCY
65.829,1617,1,0.2506,0.2516,0.4558,1,14338.74,24958.36,-48592.97,-0.0121,-0.0517,0.7944,8.53,288.7,8,2020.1,0,38.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.01,4.52,0.401,4,EMERGENCY
65.858,1618,1,0.2498,0.2514,0.4535,1,13827.41,24898.75,-49008.43,-0.0149,-0.0515,0.8,8.53,288.7,8,2049.2,0,46.3,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.05,4.52,0.401,4,EMERGENCY
65.91,1619,1,0.2461,0.2507,0.4499,1,13566.13,24853.75,-49203.69,-0.0131,-0.0517,0.8056,8.52,288.7,8,2100.5,0,41.9,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.08,4.51,0.4,4,EMERGENCY
65.937,1620,1,0.2434,0.2498,0.4525,1,14032.4,24975.51,-48891.84,-0.0096,-0.0514,0.8111,8.51,288.7,8,2127.8,0,43.9,0.0,0,99.7,0.0,100.0,0.0,100.0,100.0,56.11,4.51,0.4,4,EMERGENCY
65.97,1621,1,0.2421,0.2489,0.4582,1,14273.74,25113.56,-48636.85,-0.0098,-0.0495,0.8167,8.5,288.7,8,2160.7,0,58.1,0.0,0,97.83,0.0,100.0,0.0,100.0,100.0,56.12,4.51,0.399,4,EMERGENCY
66.005,1622,1,0.246,0.2486,0.4566,1,14369.82,25181.24,-48532.64,-0.0113,-0.0513,0.8222,8.5,288.7,8,2195.6,0,34.5,0.0,0,97.13,0.0,100.0,0.0,100.0,100.0,56.12,4.51,0.399,4,EMERGENCY
66.037,1623,1,0.2526,0.2491,0.4574,1,14396.1,25213.14,-48617.35,-0.0121,-0.053,0.8278,8.49,288.7,8,2227.9,0,44.3,0.0,0,98.11,0.0,100.0,0.0,100.0,100.0,56.13,4.51,0.399,4,EMERGENCY
66.075,1624,1,0.2553,0.2498,0.4567,1,14608.89,25197.63,-48449.54,-0.0095,-0.0541,0.8333,8.48,288.7,8,2265.2,0,50.3,0.0,0,99.62,0.0,100.0,0.0,100.0,100.0,56.16,4.51,0.399,4,EMERGENCY
66.102,1625,1,0.2549,0.2504,0.4547,1,14306.5,25143.02,-48643.71,-0.0119,-0.0549,0.8389,8.48,288.7,8,2293.2,0,50.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.19,4.5,0.398,4,EMERGENCY
66.134,1626,1,0.2496,0.2503,0.4518,1,14071.3,25117.96,-48893.34,-0.0105,-0.0519,0.8444,8.47,288.7,8,2324.2,0,50.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.21,4.5,0.398,4,EMERGENCY
66.163,1627,1,0.2529,0.2506,0.4526,1,14022.4,25061.8,-48874.69,-0.0113,-0.0532,0.85,8.47,288.7,8,2353.6,0,50.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.24,4.5,0.397,4,EMERGENCY
66.196,1628,1,0.2514,0.2507,0.4526,1,13814.38,25131.26,-49103.21,-0.0087,-0.0518,0.8556,8.46,288.7,8,2388.0,0,50.0,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.27,4.5,0.397,4,EMERGENCY
66.231,1629,1,0.2514,0.2508,0.4537,1,13685.35,25030.74,-49225.14,-0.0133,-0.0531,0.8611,8.45,288.7,8,2422.3,0,48.8,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.29,4.5,0.397,4,EMERGENCY
66.264,1630,1,0.2491,0.2506,0.4542,1,13488.19,24917.42,-49505.24,-0.0146,-0.0515,0.8667,8.45,288.7,8,2455.1,0,46.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.31,4.49,0.396,4,EMERGENCY
66.29,1631,1,0.2495,0.2505,0.4554,1,13739.29,25011.47,-49307.84,-0.0118,-0.0491,0.8722,8.44,288.7,8,2481.7,0,50.7,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.34,4.49,0.396,4,EMERGENCY
66.342,1632,1,0.2506,0.2505,0.4557,1,14014.48,25081.34,-49094.41,-0.0118,-0.0475,0.8778,8.43,288.7,8,2531.7,0,54.5,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.36,4.49,0.396,4,EMERGENCY
66.374,1633,1,0.2507,0.2505,0.4566,1,14112.1,25019.54,-49068.3,-0.0105,-0.0477,0.8833,8.42,288.7,8,2564.3,0,47.3,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.38,4.49,0.395,4,EMERGENCY
66.401,1634,1,0.2509,0.2506,0.4539,1,14006.05,25013.85,-49155.53,-0.0121,-0.0479,0.8889,8.42,288.7,8,2592.1,0,49.9,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.4,4.49,0.395,4,EMERGENCY
66.434,1635,1,0.2497,0.2505,0.4527,1,13941.9,24987.12,-49260.18,-0.014,-0.0514,0.8944,8.41,288.7,8,2624.8,0,50.9,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.42,4.49,0.395,4,EMERGENCY
66.469,1636,1,0.2541,0.2509,0.4532,1,13882.1,24893.59,-49333.37,-0.018,-0.0543,0.9,8.4,288.7,8,2660.9,0,51.4,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.44,4.48,0.394,4,EMERGENCY
66.498,1637,1,0.2554,0.2514,0.4541,1,13932.03,24937.55,-49285.77,-0.0193,-0.0554,0.9056,8.4,288.7,8,2690.1,0,124.3,79.7,1,100.0,0.0,100.0,0.0,100.0,20.3,56.06,4.52,0.4,4,EMERGENCY
66.535,1638,1,0.2548,0.2519,0.4525,1,14044.34,24955.09,-49216.21,-0.0218,-0.0536,0.9111,8.39,288.7,8,2725.4,0,48.6,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.09,4.51,0.4,4,EMERGENCY
66.56,1639,1,0.2617,0.253,0.4527,1,14191.36,25000.98,-49119.37,-0.0192,-0.0548,0.9167,8.39,288.7,8,2751.6,0,102.8,25.7,1,100.0,0.0,100.0,0.0,100.0,74.3,55.99,4.52,0.401,4,EMERGENCY
66.595,1640,1,0.2644,0.2544,0.4523,1,13872.99,24928.35,-49383.27,-0.02,-0.0544,0.9222,8.38,288.7,8,2784.7,0,45.1,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.03,4.52,0.401,4,EMERGENCY
66.626,1641,1,0.2649,0.2557,0.4525,1,14116.15,24935.99,-49213.79,-0.0258,-0.0503,0.9278,8.37,288.7,8,2817.9,0,47.6,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.06,4.52,0.4,4,EMERGENCY
66.661,1642,1,0.268,0.2572,0.4516,1,13867.14,24776.01,-49530.96,-0.029,-0.0528,0.9333,8.37,288.7,8,2851.3,0,46.9,0.0,0,100.0,0.0,100.0,0.0,100.0,100.0,56.09,4.51,0.4,4,EMERGENCY
